Short Gene Name,logFC,logCPM,PValue
NDUFV2,-0.229125175,6.079861245,0.133503382
RNASEH2C,-0.06336256,6.104984857,0.529901
PRKDC,-0.027657803,5.149497302,0.885261153
COA5,-0.409187126,10.26703084,0.025710727
CHMP5,0.053570512,4.796423427,0.778476402
COPS4,-0.219157594,4.690077586,0.162582709
C18orf21,0.083489581,6.899558934,0.450319141
CENPU,0.510793748,5.796591612,0.155524883
YTHDF3,0.462558645,6.122696196,0.157189233
G2E3,0.193810085,4.999856085,0.172072
PHACTR2,-0.002155199,6.616689484,0.972473547
NFIL3,0.113558574,5.708685746,0.344862479
LHPP,-0.349508193,5.906027433,0.014388458
TMEM165,-0.06029951,5.06679296,0.806820741
TMEM129,-0.111035824,5.738763445,0.39841954
CTBP1,0.161615391,5.247167515,0.217197621
SPOP,0.057286188,7.017705732,0.573579359
ADH5,0.104012799,7.856484263,0.334980309
ORMDL2,-0.249039506,6.005126038,0.049840008
SCARNA9L,-0.412213501,5.088950721,0.008505068
BZW2,-0.052114374,5.122068335,0.70722764
CPSF4,-1.081946871,4.673631136,0.008363578
TXNDC5,0.290421601,4.622956158,0.080344656
KIAA1586,0.204547632,5.187526042,0.123495172
CUEDC2,0.004817067,6.427020407,1
SMEK2,-0.154265005,5.132633295,0.252077315
ZDHHC5,0.20291097,4.83009478,0.220144638
ITFG1,-0.130193226,4.73517443,0.43167659
UGGT2,-0.012986757,5.338228752,0.977440036
ATP5E,0.013317077,4.703867207,0.963605709
NAT9,-0.35619827,5.537580685,0.040550161
SIAH1,-0.111370541,4.875597693,0.504270765
PRKRA,-0.618171738,5.286396212,0.017422539
PLRG1,0.016079221,4.996922325,0.929114231
LRRFIP2,0.012958321,4.877817491,0.966111235
CYYR1,-0.078888944,7.884185453,0.532706473
MAP3K12,0.405673908,6.685235949,0.346623515
PDZRN4,0.009903898,7.203634746,0.976388241
PLAT,0.020064749,5.413535729,0.95651583
AACS,-0.195478324,9.161096382,0.087047037
NDUFV1,0.317057075,5.067986334,0.02897418
PRR4,-0.039961092,5.107083195,0.775159941
NUDT16,0.237528569,5.378677115,0.082092718
CMAS,0.08396475,4.981725965,0.561357203
SLC35B1,-0.308595615,7.620570099,0.126762941
SNORD114-28,-0.121526217,4.837132466,0.441665268
PCSK1N,-0.393031044,4.675435601,0.02049856
9/3/2021 0:00,0.353481719,4.635392779,0.079846133
GCA,-0.136884811,4.661430509,0.618908383
PTPRH,-0.048335199,4.58900797,0.833352351
COA3,0.105780243,4.830123861,0.469919086
TAX1BP3,-0.042169965,6.343243139,0.870795854
CLPTM1L,0.158551759,6.665268233,0.195088287
ZMIZ2,0.020754403,5.26596274,0.936352196
TMEM208,-0.037255339,8.228235588,0.838013426
ZNF76,0.563186254,5.415999435,0.00327063
CROT,-0.05301934,7.061995633,0.852932206
WDFY2,-0.071836469,9.709354529,0.711748714
EIF2B5,-0.014540783,6.852729138,0.942113031
ZCCHC3,0.438853877,5.04084609,0.163142268
SLC41A1,0.311223824,4.861758468,0.052960447
PDS5B,0.040067316,7.317441999,0.873624517
TGDS,-0.861642922,5.046252058,0.010688471
FAM208A,0.139194075,5.94029071,0.204375844
KREMEN1,0.010843296,6.154948763,0.966970875
KCNK15,-0.089875716,4.999389594,0.556937305
SATB1,-0.471650999,8.201379501,0.016070912
MRPS2,-0.146483277,4.785090715,0.35338767
HARS,-0.174488586,11.55692435,0.096316578
PI4KAP2,0.140386531,4.7284721,0.402105464
CABIN1,0.044719713,4.796659801,0.76427393
SNAI1,-0.165471345,5.293187464,0.233127966
MRPL15,0.047356044,5.415078853,0.76280171
EIF3H,0.094232652,4.872277867,0.526698342
TRPM3,-0.07381538,8.890109488,0.494443074
COQ10A,0.064953119,5.761919277,0.543323115
FAM20B,0.269065921,6.742389143,0.55563398
GNAI3,-0.21136405,5.585337634,0.069760369
CCNL2,0.243570676,4.678046314,0.177345449
SNORD115-34,0.013999017,7.766514761,0.893834707
INPP5E,-0.331902792,5.70145933,0.692360313
LOC285074,-0.184747445,5.822613221,0.205988526
SHROOM3,0.198917761,5.282572584,0.177206472
CNOT6L,0.073697245,5.451168963,0.608836451
USP12,-0.171301431,4.718909085,0.327171264
NCOA6,-0.06287567,5.762801843,0.579609339
AQR,0.326879008,4.887910976,0.099924744
LOC728554,0.071051068,4.655209349,0.660083983
SLC18B1,-0.087603764,4.821434098,0.652306314
ARID5B,0.15944618,5.781321228,0.484646229
MTRNR2L6,0.149409093,5.570680844,0.213513375
ZNF408,0.216323882,4.662517043,0.229160771
ZNF100,0.054060392,5.17159975,0.756950751
FGFR1,-0.286640449,5.92385783,0.052973502
RNF44,-0.083323876,5.116212171,0.575113767
ACTR1A,-0.062425828,4.842809387,0.770255536
PACRG,-0.659579136,4.457588986,0.009155896
RBP1,0.146567668,4.749455968,0.334029179
DRAXIN,0.17143451,7.208040233,0.310408698
ATF2,-0.33654867,5.524190059,0.079194865
SNAI2,0.320486116,4.750133462,0.232349522
PIGK,0.886969113,8.08430833,0.028406039
TOP1MT,-0.13526256,6.765720328,0.199339007
FDXR,0.124299254,4.550879919,0.601612819
ELOF1,0.036121901,4.721188463,0.899008042
PCSK2,-0.20539836,7.251724945,0.167253141
TMEM66,0.186386725,4.988587759,0.213742099
NECAB3,0.297213685,5.811772859,0.26197535
UBR4,0.196748539,5.6822009,0.125783292
ACTA1,0.212172784,5.165579895,0.099339
KIAA0195,0.570858543,4.75188773,0.029446469
ZNF445,0.046451792,5.313368202,0.73740884
CDK5RAP3,-0.12359547,6.116473709,0.522051542
BRD3,0.102238933,5.342249863,0.497640989
COX4I1,0.381886601,6.23139689,0.188404918
CA2,-0.21831154,6.371928027,0.029233778
ZNF668,0.055467016,5.295566587,0.76432619
SNF8,0.087620366,5.5527561,0.414270515
PSMA7,-0.047064183,5.084626972,0.765953463
MIR663B,-0.093580617,9.07289264,0.63026382
SLC26A2,-0.195408321,4.865343469,0.211743659
PPP6R1,0.409102225,7.970793569,0.102676154
9/4/2021 0:00,0.221733107,5.776045406,0.263354988
MTG1,0.051635037,5.674509409,0.701565568
KPNA5,0.143359279,4.72950826,0.387342632
GYS1,0.279173958,5.103185782,0.042906195
PDXP,0.028973153,5.5607237,0.832155953
ZNF483,0.826604152,6.034272434,0.003092957
SIRT3,0.07807706,6.108409038,0.560288963
FBXO25,0.146492483,5.304255304,0.254516065
MORC3,0.860872327,12.00771228,0.035632369
SRSF2,0.326536081,4.610026739,0.245067425
SAR1B,-0.016943019,6.918875841,0.89130137
BRMS1,-0.961049201,4.861212288,0.001954335
CAMTA1,-0.119928327,6.719259073,0.283971624
SNORA79,-0.09113468,5.662051721,0.530453347
SNORD100,0.113488486,4.844741583,0.456079775
SNAPC5,0.051714395,5.723841496,0.549670653
CREB3L2,-0.177077612,10.71441264,0.172639624
ZBTB11,-0.531734556,5.684288461,4.38E-05
SS18,-0.709390845,5.213305586,0.003562378
RNF216,-0.597551243,4.898382197,0.016363415
HMGB1,0.519705905,4.678422745,0.052317055
RBX1,0.261178749,5.060603544,0.062314304
PCDH18,-0.094665676,4.730872127,0.583693037
METTL2B,-0.218287246,4.723609951,0.215710238
DPYSL4,0.00123029,9.09476596,1
MAPK3,0.112553381,5.653309742,0.738770068
RASA4,-0.871502482,5.023630758,0.002247661
DPCD,0.000786075,4.901655523,0.986601428
ALYREF,0.081287253,5.000456452,0.598350484
ZBED4,-0.141888397,4.710937521,0.433476667
ECE2,-0.215146134,6.180509569,0.070248451
CTSC,0.150209227,7.302893753,0.356680668
HIST2H2AA4,0.185124337,7.82894076,0.959091749
MAPRE3,0.301252737,5.203426173,0.311266454
CHSY1,0.306459217,5.595342825,0.283667579
DNAJC25,0.204901047,4.714856802,0.170150879
DYNLL2,-0.28226941,4.964292829,0.07069273
ZC3H11A,0.340055837,5.510649105,0.104080721
FAM193B,-0.394750588,7.492073286,0.066499093
ZCCHC14,-0.139495506,6.705861281,0.200323417
TMTC1,0.215725909,4.777936519,0.18173422
EFNA1,0.02405484,4.829505699,0.965428458
UBQLN2,-0.138240561,5.20082239,0.236816047
POMGNT1,-0.109294644,4.9961805,0.609331354
WBP2,-0.208374871,4.454548638,0.451565346
TATDN2,0.10528261,5.357814628,0.570289947
SNORD116-24,-0.148254453,4.808480521,0.331978165
BACH1,0.178368982,5.065012107,0.208188671
DRAP1,-0.269098519,10.75973452,0.255704996
3/9/2021 0:00,-0.07698372,5.947283615,0.81401883
MYO1C,-0.016414761,5.268667799,0.94219052
C16orf72,-0.231302966,4.875456912,0.190460296
C4orf3,0.110331856,5.336621113,0.580746741
RPS15,0.069738542,6.190705307,1
CTAGE5,0.204969642,12.07851814,0.411033329
TACC3,0.172818761,5.173086917,0.210701934
RASA4B,0.122611792,7.311188151,0.340300188
LINC00339,0.09472403,4.879196748,0.561704882
SNX29,0.151051301,6.070836517,0.307456822
EFNA4,0.482337057,5.555496993,0.054736175
ECD,0.077648143,5.153988614,0.720636568
ZKSCAN5,-0.131272227,5.350630809,0.391482235
CNTNAP1,-0.072865303,4.657019081,0.649281066
RCOR3,0.306862439,4.710777397,0.196247765
RRP8,-0.029000764,5.237249212,0.85453504
ABCA1,0.118200411,6.483622911,0.45703344
GCDH,-0.512814007,5.935666899,0.086335254
TMEM59L,0.041188154,7.531731141,0.67978177
MAGED4B,-0.045856819,4.676576312,0.817809418
DNM3,-0.077680041,6.101167208,0.668853827
FAM211A,-0.200417091,5.799873954,0.21592203
SP3,0.031066804,5.405740504,0.809524804
LBH,0.30543095,4.665072242,0.071343081
KLF6,0.343811644,7.973738214,0.567938479
CCSAP,0.190349587,5.110433873,0.154744509
OSCP1,0.070402422,4.868963279,0.631684521
NAGA,-0.011320561,5.432609779,0.97824679
QARS,0.062578968,4.968791696,0.718171864
QSER1,0.205484185,4.912033088,0.172675163
DPH7,-0.185938455,5.667330176,0.126272704
NXT1,-0.119478962,7.704407814,0.48505709
TRIOBP,-0.107844811,5.03898854,0.557761829
SUPT6H,-0.639089527,8.264962031,0.553450977
LLPH,-0.366146315,4.488441285,0.55133247
SYMPK,-0.100601995,7.685237771,0.570184953
LCORL,-0.0537537,4.685219788,0.883093218
BIRC5,-0.206748317,4.714014892,0.177813482
GIPC1,-0.074985199,5.454527911,0.515098736
BUB3,0.341024561,4.74806304,0.032958168
UBXN8,-0.031420131,5.752398235,0.896619568
MTERF,0.141207546,5.614227224,0.243730109
SCUBE3,0.567199491,5.659127607,0.039109604
ATP2C1,0.072508567,5.516810201,0.612821718
PTGES3,-0.095760386,4.744978142,0.561634956
MOCS3,0.037107938,4.949364018,0.825392446
YWHAB,0.111266284,4.702485174,0.444395985
POLG2,-0.044832153,5.806573741,0.720941402
MAPK12,0.12032064,5.683730174,0.273727917
COG5,-0.326685163,5.35382445,0.049378067
SLC25A29,-0.083380842,7.424792064,0.537535573
LAMA1,0.077415576,4.723580758,0.709770671
CBX2,-0.205621669,6.254071975,0.046472601
TRAPPC6A,-0.531741851,4.905169023,0.015654763
RUSC2,-0.006406589,7.124736687,0.933636117
TAGLN,0.277432983,5.945444316,0.44874309
SKP1,-0.071445383,5.641189719,0.544088028
ZFYVE19,-0.063442095,9.453106822,0.678538155
C5orf15,-0.281478011,6.107453931,0.140076673
AXIN1,-0.014946012,7.916756374,0.915988123
ZNF397,0.067678329,4.670648144,0.787917116
ZNF542,0.468151494,7.155319583,0.72870226
MDFI,-0.190013103,5.16119032,0.155131433
TYW3,1.025538477,4.822480788,0.047913089
GRIP1,0.242323197,4.537155901,0.476178496
GUSB,-0.34314285,5.499468291,0.034903326
C11orf73,0.121657655,5.339993291,0.330746127
UNC13B,0.050350022,4.881291859,0.825294045
IMPA1,-0.088776299,4.673576961,0.61239303
SNORD8,-0.378851559,5.708406634,0.012006471
XYLT1,-0.045816007,4.891169564,0.774586208
TRMT61B,-0.36082753,4.798404057,0.45987316
OPRL1,0.149055004,5.90909467,0.497845915
TRIL,0.481749216,4.659115436,0.011229694
RPP38,-0.380858509,5.665554496,0.154093148
MAN1B1,-0.044934668,4.716314743,0.799796686
CHPF2,-0.04840333,5.359352113,0.808345912
SCARNA11,0.458812224,4.924317766,0.029102227
DNAJC19,0.0786988,5.124045872,0.664337968
MAN2B1,-0.225571604,6.200019884,0.075474485
ZNF326,0.008993342,4.670426832,0.96310324
DCP1B,-0.011977018,6.598424276,0.959580184
WBP11,-0.067728489,5.863864464,0.565750299
C9orf72,-0.0567005,8.551983956,0.728400518
GPC2,0.405493064,5.762129396,0.507915267
PHF23,0.225175123,5.622417792,0.073068418
LSAMP,-0.202030249,6.554495506,0.07074406
LEMD2,-0.084032947,9.04880232,0.717882562
HMGN4,0.189000857,6.549512273,0.223366952
USO1,0.352319146,5.997332061,0.237400007
ZNF772,-0.05395346,5.115122825,0.741221451
EMID1,-0.133702202,8.54502618,0.52110138
DNAJC12,0.076842042,5.534993732,0.469432332
RRBP1,0.585114552,4.696458125,0.052206662
BRK1,0.137972153,4.958570483,0.337114275
ITGB3BP,0.266471878,4.625050552,0.173052277
SEC16A,0.084327923,6.044970552,0.363380875
OTX2,0.021486143,7.37172691,0.89176004
PSMG2,-0.038183957,4.808978835,0.807191471
NSL1,0.10541687,5.343175849,0.425441055
HSPB6,-0.182551025,5.981330476,0.333719565
IFT74,0.002839822,6.403538548,1
HOXA5,0.143123163,8.688651901,0.112808147
RFC4,0.193312121,10.84386808,0.273006513
SNORD67,-0.05012401,6.149424014,0.64020927
PPP2R2B,-0.223885139,8.052280839,0.025195145
ZNF791,0.066088551,4.522368848,0.684608937
ZNF606,-0.157150403,7.82755501,0.206723088
CEP57,-0.08134517,12.86627445,0.553121255
ZNF433,-0.261576234,6.239541375,0.326846292
FEZF2,-0.034398753,5.855031993,0.755840934
CHD7,-0.294425565,5.668449286,0.067670779
S100A9,0.212742018,5.605626432,0.06465344
ZFP36L2,-0.185353583,5.696101067,0.21602392
FAM109A,-0.046293482,4.673924531,0.796225657
TMED5,0.189899464,4.8014088,0.546648122
RGAG4,-0.042647036,5.55322238,0.717677266
KLF7,-0.068805217,11.64258938,0.85743229
ZNF518A,0.250069511,5.158523534,0.109145775
PCM1,0.154606736,5.217999076,0.24673625
TRAPPC2L,-0.045106479,6.034354567,0.680990684
TIMM22,0.40998953,8.106832926,0.262421756
MRPS15,0.298880629,4.731008286,0.205876602
GPR89B,-0.092250981,4.861865671,0.569333632
RPS6KA1,-0.062975775,5.687833053,0.723402983
NGFRAP1,0.048018863,5.937875579,0.640626931
C9orf24,-0.061350724,5.77442231,0.646036889
GOT1,-0.172370865,5.377142244,0.277224624
HIST1H2BJ,0.258842424,5.067868493,0.069963996
SAAL1,-0.029287812,5.797224502,0.780275544
FUK,-1.076184519,5.50721403,0.004456978
SEC62,-0.108834279,5.420031253,0.365792583
FGA,0.041673335,7.588463633,0.815116477
GRAMD4,0.188878205,5.268951017,0.145872009
EFCAB1,-0.376085964,4.607659544,0.135197119
CENPC,0.382539934,10.29484608,0.580687886
KLHL36,-0.342652548,5.560008813,0.020804823
SCARNA22,-0.046461435,5.844360355,0.731318522
DAD1,-0.112545543,5.102196027,0.441458603
ROCK2,0.0041236,5.231823609,1
LRFN1,0.656545818,6.489859607,0.028888204
FAM168A,0.233697973,7.704181594,0.149346443
ABCA4,-0.231460995,6.544598673,0.495887436
ERCC5,-0.147588614,5.619674227,0.173042231
VPS33B,-0.059775457,5.295409499,0.632258212
PHB2,-0.230572954,5.343261396,0.058994166
PTPN23,-0.086978675,5.617045707,0.666266345
CILP2,-0.187347053,6.567902911,0.026868976
MRC2,-0.000357914,7.04772258,0.973960748
MAP3K7,0.146404747,5.360236854,0.405267072
NYAP1,0.013258799,5.810471212,0.885371972
NOSIP,-0.169742346,4.943355322,0.208268497
KIAA0556,-0.045837126,5.240683246,0.703994354
C11orf80,0.223912393,5.363328092,0.148562442
CEP164,0.122753655,4.905574651,0.379081281
SPTY2D1,0.073583113,4.825805058,0.781416641
PRPF18,0.141251868,5.800286785,0.503676772
CSNK1G3,0.021543732,4.822988144,0.903200484
SYNGR3,-0.00727471,7.868654756,0.958207418
ACBD7,-0.162341652,5.94623744,0.168628214
TARBP1,-0.184500952,7.77768543,0.283666885
TGS1,0.366677975,5.485713886,0.091466053
EXTL3,-0.027425109,6.550755564,0.74306501
LYRM4,0.158422467,4.612272009,0.362562408
MIR3653,0.044136654,5.737979493,0.841116118
TRAPPC4,-0.095555505,7.142106875,0.542908348
AGPAT3,-0.033423554,4.598911431,0.884653258
METTL22,-0.065831222,5.313943538,0.662410884
FIBP,0.017546976,5.15597003,0.843472817
ITGA11,0.619396159,7.093105057,0.279773379
ACAA2,0.017092665,5.15634908,1
CDC42SE2,-0.089905906,4.881450708,0.489566066
TXN2,0.439456431,5.065378802,0.098955657
ZNF529,-0.112679677,5.402068949,0.361930165
CNEP1R1,0.114766568,7.215230897,0.382398932
SDHAF2,0.060147179,5.417515013,0.626017008
PPDPF,0.011918237,4.610675234,0.984883225
PMS2CL,-0.048655546,10.9074858,0.645548061
SOGA2,-0.041211461,6.959672939,0.711771924
ZFHX3,0.189452759,4.990735357,0.394644446
SLAIN2,-0.710951434,5.490768147,0.013841484
TMEM133,0.288663467,4.844026202,0.152269947
SNORD116-23,-0.164104054,4.982283504,0.252331578
PRR5,-0.052315331,5.525285564,0.704257945
C2orf69,0.129224804,6.300324551,0.29946825
SLC39A1,-0.054536402,5.045826934,0.715742178
ELMOD2,-0.292724127,9.193724957,0.418516984
DNER,-0.061420481,6.25907072,0.64259337
HNRNPC,0.183232775,4.915899306,0.227362554
RNVU1-8,0.477392452,5.557043371,0.342217191
RBM25,-0.172633623,10.00067373,0.186980646
TIMM23,0.667271268,4.665170083,0.016214925
KLF16,0.126370447,7.544047636,0.538329696
HIST3H2BB,-0.122096321,6.539918679,0.350785176
DDX39A,0.132170246,5.120291851,0.277371473
ADAR,0.152221494,6.658796302,0.301696985
WDR61,-0.01308476,5.424767856,0.945495623
NUMA1,0.117190816,4.53845443,0.60170725
RAB18,-0.274324949,5.489724509,0.018219673
LEO1,-0.017317231,7.99598006,0.888385919
XPC,-0.097167592,5.917108202,0.367764465
MT3,0.139596021,4.933462841,0.398068524
ATXN7L2,-1.027719888,8.003122502,9.58E-05
RNF215,-0.959388873,4.213961194,0.242719656
MBD6,0.40994524,4.993633971,0.007306742
BCL7B,-0.713929477,5.670144514,0.028273938
COX18,0.318600939,6.398753194,0.010130172
ACSS1,-0.013525247,4.719182267,0.907624415
MOB3A,0.267809128,4.807576649,0.100604592
RCBTB1,0.066279258,5.854373828,0.692874086
FUBP1,0.093260282,4.671985692,0.639750586
SUOX,0.190127291,5.381616201,0.192245432
PPIL1,0.106123174,4.631430352,0.519273251
CENPM,-0.074493282,5.476638756,0.610305695
MAGEH1,0.307104517,8.424535249,0.097807532
MALT1,-0.302735661,5.719860536,0.036358206
GGT7,0.183227075,5.818738608,0.212652035
ZNF607,0.074161527,6.122774192,0.75542917
TMEM200A,0.332370065,7.366852533,0.056416241
WNT5B,0.134572782,5.227087201,0.287027015
KCNH2,0.483405776,5.254844944,0.024346857
TPST1,0.200399891,5.909160231,0.129750848
TIMMDC1,-0.229368449,4.623653981,0.185256924
KLHL13,-0.140407701,7.458676182,0.602400112
SCNM1,0.324116982,4.80370376,0.045352478
POR,-0.119445051,6.149398985,0.455098579
GTPBP4,-0.199036802,5.074477658,0.717822584
ARL4D,-0.089572606,6.14973218,0.522253448
IGF2,0.281065218,5.281014802,0.020879382
LSM3,-0.264720904,9.197518803,0.058849818
RPS21,0.142819148,5.195637589,0.6020457
FOXK1,-0.000197168,5.019702974,0.973412969
ZUFSP,0.253341869,5.365934264,0.172191013
ATXN1L,-0.135596881,9.793993067,0.135116742
TANK,-0.049563675,6.469567108,0.837511869
BNIP3,-0.31886604,6.616254493,0.265078914
DMTF1,0.100275579,6.731876494,0.493905474
C17orf100,0.006293898,5.587826854,0.944192655
MPV17L2,1.187211673,4.764140849,0.041456456
KRAS,0.020824045,6.288684696,0.937504048
HSPB11,-0.056328624,5.64056325,0.603417654
MAGED2,-0.973730776,5.672777561,0.000970065
BRE,-0.280458771,5.415838289,0.261696786
UPF2,0.36008755,5.046826501,0.025663057
NELFA,0.070061571,4.715461625,0.688536086
FOXRED2,-0.02495945,7.216299457,0.812828657
KIAA1468,0.056692671,4.935126555,0.82918441
SLIT3,0.153795737,5.220950784,0.363739593
HNRNPM,-0.071453158,7.537748923,0.561220366
HNRNPUL2-BSCL2,0.118328734,4.669178444,0.583370065
ZMAT2,-0.321555051,5.324250751,0.006072451
TMOD3,0.36231539,4.599377149,0.087665629
SPOCK1,-0.16220173,5.159911868,0.403144397
HACE1,0.087903049,4.841938383,0.6275599
BCAT1,-0.074228039,6.046343369,0.578957774
INTS9,0.118336774,5.444805515,0.424632617
TSPAN14,-0.023553051,5.860875244,0.896305069
PMS2,0.13257087,4.81120448,0.412808057
OCIAD1,0.347197467,5.070180585,0.031112265
GSTO1,-0.02469236,5.857961991,0.800326438
MTFR1,0.186684875,7.658096286,0.471995751
CTBP1-AS2,-0.101851962,5.392909742,0.417602787
DNAJB1,-0.178107886,5.531789073,0.127908974
GDI1,-0.11720953,5.165092842,0.561491916
MPLKIP,0.16507411,4.572504714,0.370215622
EPS8,-0.323620735,5.507122781,0.123449257
ADAM19,0.577828153,5.421446865,0.010222741
SNAR-A12,-0.010218316,6.016239874,0.982350257
MDP1,-0.18219353,5.20002717,0.33373127
SGSM2,-0.160811817,7.501715319,0.775285072
INO80D,-0.174292628,5.253197915,0.268246926
9/7/2021 0:00,-0.023823062,4.639144773,0.880913324
RSPO3,0.175251925,5.089914962,0.32771973
PTRH2,-0.020946959,6.827378492,0.842187844
ZNRF3,0.061118281,7.707259632,0.609864952
ABHD2,-0.301336102,7.147508272,0.192001749
MMP15,0.048431598,7.355374737,0.642661259
PHTF1,0.04058918,6.719110895,0.855218256
SNORA71C,-0.179047929,5.677130665,0.192452803
FAM120AOS,-0.021386527,4.779026386,0.784226657
INADL,0.049181515,5.067627035,0.764724616
AHSG,0.06161105,6.937358856,0.66592123
SH3KBP1,0.078557306,5.310767637,0.50914374
INPP4A,0.384744409,4.420376593,0.334740878
AHNAK,-1.04987882,5.001766254,0.003161536
KATNAL1,0.901583828,5.151446773,0.007104847
PDK3,0.094424601,5.124894198,0.552762234
ANO10,0.081822085,5.263141256,0.559537428
HSD11B1L,0.047701717,6.382343098,0.718485371
IRF2,-0.452961868,5.174106982,0.07188786
WDR3,0.398282866,11.80214737,0.149452873
NPHP4,-0.263511546,6.279083252,0.097621398
GPR153,0.173630188,5.099960707,0.283146958
TSSC4,0.229759064,5.123440489,0.267049096
C9orf142,-0.007047378,8.205204555,0.923374664
C7orf55-LUC7L2,-0.309083475,6.993978651,0.233722867
VTRNA1-1,-0.66722385,7.644596352,0.03001453
POLH,0.512875719,4.563267341,0.110262267
TCF4,-0.022890644,5.712867207,0.875418916
PINK1,0.401743522,4.613813754,0.023860068
ZNF195,0.010960445,8.420245378,0.837995329
ENO2,0.076361336,4.587124315,0.650651111
VAMP5,-0.045925833,6.199981266,0.697417124
TRIP6,0.117237673,4.671984231,0.490147341
PMS2L2,0.08814633,5.272521298,0.568502435
LRRN2,-0.096813144,6.076581447,0.263504164
MAP6,0.179499349,4.882030766,0.220101164
ICK,0.054991805,7.194697845,0.710704164
FXYD6,0.435188932,6.410759191,0.037923341
EVC,0.24475292,5.536380775,0.071441357
SMUG1,-0.327471486,7.128588687,0.000124617
WRAP73,-0.050210693,4.531028595,0.837987168
RRAGC,0.007491227,5.475775461,0.973363678
SPIRE1,0.06472764,7.046424595,0.695365915
WBP1,0.12759022,5.959834338,0.198813113
